transaction_id,date,customer_id,product_id,qty,unit_price_idr,revenue_idr,channel
T35861,2025-11-04,,P17,2,12000,24000,Dine-In
T35862,2025-11-04,C018,P17,2,12000,24000,GrabFood
T35863,2025-11-04,C014,P15,3,8000,24000,ShopeeFood
T35864,2025-11-04,C016,P11,3,12000,36000,GoFood
T35865,2025-11-04,,P16,1,9000,9000,Takeaway
T35866,2025-11-04,C007,P15,2,8000,16000,GrabFood
T35867,2025-11-04,,P11,2,12000,24000,GrabFood
T35868,2025-11-04,C016,P11,2,12000,24000,GrabFood
T35869,2025-11-04,C013,P17,1,12000,12000,Takeaway
T35870,2025-11-05,C005,P13,2,50000,100000,ShopeeFood
T35871,2025-11-05,C011,P17,5,12000,60000,Dine-In
T35872,2025-11-05,C013,P15,1,8000,8000,Dine-In
T35873,2025-11-05,,P10,4,15000,60000,GoFood
T35874,2025-11-05,,P17,1,12000,12000,GrabFood
T35875,2025-11-05,C015,P17,1,12000,12000,Dine-In
T35876,2025-11-05,C009,P10,2,15000,30000,Dine-In
T35877,2025-11-05,,P13,1,50000,50000,Takeaway
T35878,2025-11-05,C019,P17,3,12000,36000,Dine-In
T35879,2025-11-05,C012,P14,2,18000,36000,Dine-In
T35880,2025-11-05,C011,P10,7,15000,105000,Takeaway
T35881,2025-11-05,,P13,2,50000,100000,GoFood
T35882,2025-11-05,,P12,5,45000,225000,GrabFood
T35883,2025-11-05,C007,P17,4,12000,48000,Takeaway
T35884,2025-11-05,C017,P16,1,9000,9000,Dine-In
T35885,2025-11-05,,P12,2,45000,90000,GoFood
T35886,2025-11-05,C007,P15,4,8000,32000,GrabFood
T35887,2025-11-05,,P15,1,8000,8000,Dine-In
T35888,2025-11-05,C001,P17,2,12000,24000,GoFood
T35889,2025-11-05,,P14,2,18000,36000,GoFood
T35890,2025-11-05,,P14,2,18000,36000,GoFood
T35891,2025-11-05,C011,P10,6,15000,90000,GrabFood
T35892,2025-11-05,,P16,2,9000,18000,Dine-In
T35893,2025-11-05,,P10,1,15000,15000,GoFood
T35894,2025-11-05,C011,P10,7,15000,105000,GoFood
T35895,2025-11-05,,P12,3,45000,135000,ShopeeFood
T35896,2025-11-05,C017,P15,2,8000,16000,GrabFood
T35897,2025-11-05,C007,P15,1,8000,8000,GrabFood
T35898,2025-11-05,,P13,3,50000,150000,GrabFood
T35899,2025-11-05,C018,P14,2,18000,36000,GoFood
T35900,2025-11-05,C004,P17,2,12000,24000,ShopeeFood
T35901,2025-11-05,C006,P15,1,8000,8000,ShopeeFood
T35902,2025-11-05,C006,P15,1,8000,8000,GrabFood
T35903,2025-11-05,,P16,4,9000,36000,Dine-In
T35904,2025-11-05,,P14,5,18000,90000,GoFood
T35905,2025-11-05,C020,P17,6,12000,72000,Dine-In
T35906,2025-11-05,,P15,4,8000,32000,GrabFood
T35907,2025-11-05,C016,P10,2,15000,30000,ShopeeFood
T35908,2025-11-05,,P16,6,9000,54000,Dine-In
T35909,2025-11-05,C017,P17,2,12000,24000,Dine-In
T35910,2025-11-05,C020,P15,6,8000,48000,Takeaway
T35911,2025-11-05,,P17,1,12000,12000,Dine-In
T35912,2025-11-05,C020,P10,3,15000,45000,GrabFood
T35913,2025-11-05,C001,P16,1,9000,9000,GrabFood
T35914,2025-11-05,,P17,2,12000,24000,Takeaway
T35915,2025-11-06,C008,P15,2,8000,16000,GoFood
T35916,2025-11-06,C020,P12,5,45000,225000,Dine-In
T35917,2025-11-06,C011,P17,6,12000,72000,GrabFood
T35918,2025-11-06,,P12,2,45000,90000,Takeaway
T35919,2025-11-06,C012,P13,2,50000,100000,Takeaway
T35920,2025-11-06,C018,P14,1,18000,18000,ShopeeFood
T35921,2025-11-06,C012,P10,1,15000,15000,Dine-In
T35922,2025-11-06,C005,P14,1,18000,18000,GoFood
T35923,2025-11-06,C018,P15,1,8000,8000,GoFood
T35924,2025-11-06,C009,P13,2,50000,100000,GrabFood
T35925,2025-11-06,C013,P16,3,9000,27000,Dine-In
T35926,2025-11-06,C001,P16,4,9000,36000,ShopeeFood
T35927,2025-11-06,C010,P16,1,9000,9000,GoFood
T35928,2025-11-06,C014,P16,2,9000,18000,GrabFood
T35929,2025-11-06,C001,P13,2,50000,100000,GoFood
T35930,2025-11-06,,P15,1,8000,8000,Dine-In
T35931,2025-11-06,,P14,2,18000,36000,GoFood
T35932,2025-11-06,C015,P10,2,15000,30000,GrabFood
T35933,2025-11-06,,P10,1,15000,15000,Takeaway
T35934,2025-11-06,,P17,2,12000,24000,Dine-In
T35935,2025-11-06,C020,P11,2,12000,24000,Takeaway
T35936,2025-11-06,C002,P16,3,9000,27000,GoFood
T35937,2025-11-06,C020,P17,4,12000,48000,GoFood
T35938,2025-11-06,C009,P11,2,12000,24000,Takeaway
T35939,2025-11-06,C008,P13,5,50000,250000,GrabFood
T35940,2025-11-06,C019,P12,4,45000,180000,GoFood
T35941,2025-11-06,C004,P10,1,15000,15000,GrabFood
T35942,2025-11-06,C007,P12,2,45000,90000,GoFood
T35943,2025-11-06,,P11,4,12000,48000,Takeaway
T35944,2025-11-06,C006,P11,2,12000,24000,ShopeeFood
T35945,2025-11-06,,P10,2,15000,30000,Dine-In
T35946,2025-11-06,C004,P13,3,50000,150000,GoFood
T35947,2025-11-06,C011,P16,7,9000,63000,Dine-In
T35948,2025-11-06,C016,P15,1,8000,8000,GrabFood
T35949,2025-11-06,C020,P16,6,9000,54000,Dine-In
T35950,2025-11-07,C003,P12,1,45000,45000,GrabFood
T35951,2025-11-07,,P10,1,15000,15000,ShopeeFood
T35952,2025-11-07,C018,P14,3,18000,54000,GoFood
T35953,2025-11-07,,P14,5,18000,90000,Dine-In
T35954,2025-11-07,C014,P12,4,45000,180000,Dine-In
T35955,2025-11-07,,P13,2,50000,100000,GoFood
T35956,2025-11-07,C001,P15,5,8000,40000,Takeaway
T35957,2025-11-07,C017,P10,1,15000,15000,GoFood
T35958,2025-11-07,C005,P14,2,18000,36000,Takeaway
T35959,2025-11-07,C016,P10,1,15000,15000,Takeaway
T35960,2025-11-07,C001,P12,4,45000,180000,GoFood
T35961,2025-11-07,C001,P12,2,45000,90000,Dine-In
T35962,2025-11-07,C008,P13,3,50000,150000,Dine-In
T35963,2025-11-07,C006,P14,3,18000,54000,GrabFood
T35964,2025-11-07,,P17,2,12000,24000,Takeaway
T35965,2025-11-07,C014,P12,5,45000,225000,GrabFood
T35966,2025-11-07,C009,P15,2,8000,16000,GrabFood
T35967,2025-11-07,,P14,2,18000,36000,ShopeeFood
T35968,2025-11-07,C017,P16,1,9000,9000,GoFood
T35969,2025-11-07,C006,P11,1,12000,12000,ShopeeFood
T35970,2025-11-07,,P13,4,50000,200000,Takeaway
T35971,2025-11-07,,P12,2,45000,90000,GoFood
T35972,2025-11-07,,P17,1,12000,12000,Takeaway
T35973,2025-11-07,C012,P11,4,12000,48000,Dine-In
T35974,2025-11-07,C006,P17,3,12000,36000,Takeaway
T35975,2025-11-07,C007,P13,2,50000,100000,Takeaway
T35976,2025-11-07,C015,P16,1,9000,9000,Takeaway
T35977,2025-11-07,C015,P15,1,8000,8000,GrabFood
T35978,2025-11-07,C008,P15,2,8000,16000,Dine-In
T35979,2025-11-07,C007,P14,1,18000,18000,GrabFood
T35980,2025-11-07,,P13,1,50000,50000,GoFood
T35981,2025-11-07,C002,P13,1,50000,50000,Dine-In
T35982,2025-11-07,C002,P14,5,18000,90000,GrabFood
T35983,2025-11-07,C001,P11,3,12000,36000,Takeaway
T35984,2025-11-07,C020,P12,2,45000,90000,ShopeeFood
T35985,2025-11-07,,P16,2,9000,18000,Dine-In
T35986,2025-11-07,,P14,2,18000,36000,GrabFood
T35987,2025-11-07,C001,P10,2,15000,30000,GoFood
T35988,2025-11-07,,P17,4,12000,48000,Takeaway
T35989,2025-11-07,,P11,4,12000,48000,ShopeeFood
T35990,2025-11-08,,P14,3,18000,54000,GoFood
T35991,2025-11-08,C009,P12,2,45000,90000,Dine-In
T35992,2025-11-08,,P16,1,9000,9000,GrabFood
T35993,2025-11-08,,P12,2,45000,90000,Dine-In
T35994,2025-11-08,C010,P11,3,12000,36000,Takeaway
T35995,2025-11-08,C011,P17,10,12000,120000,Dine-In
T35996,2025-11-08,,P14,1,18000,18000,GrabFood
T35997,2025-11-08,,P12,3,45000,135000,Dine-In
T35998,2025-11-08,C002,P16,4,9000,36000,GoFood
T35999,2025-11-08,,P13,1,50000,50000,Dine-In
T36000,2025-11-08,C019,P10,2,15000,30000,Dine-In
T36001,2025-11-08,C009,P16,2,9000,18000,GrabFood
T36002,2025-11-08,,P11,1,12000,12000,Dine-In
T36003,2025-11-08,,P12,5,45000,225000,Dine-In
T36004,2025-11-08,C013,P15,6,8000,48000,Takeaway
T36005,2025-11-08,C019,P13,2,50000,100000,Dine-In
T36006,2025-11-08,C020,P15,1,8000,8000,Takeaway
T36007,2025-11-08,C007,P11,4,12000,48000,ShopeeFood
T36008,2025-11-08,C010,P11,2,12000,24000,ShopeeFood
T36009,2025-11-08,C018,P11,1,12000,12000,GrabFood
T36010,2025-11-08,C016,P15,2,8000,16000,Takeaway
T36011,2025-11-08,,P10,2,15000,30000,Takeaway
T36012,2025-11-08,C015,P17,2,12000,24000,Dine-In
T36013,2025-11-08,C002,P10,3,15000,45000,GoFood
T36014,2025-11-08,C008,P12,1,45000,45000,ShopeeFood
T36015,2025-11-08,,P15,1,8000,8000,Dine-In
T36016,2025-11-08,C015,P10,1,15000,15000,ShopeeFood
T36017,2025-11-08,C019,P14,6,18000,108000,Dine-In
T36018,2025-11-08,C012,P15,2,8000,16000,Dine-In
T36019,2025-11-08,C005,P16,1,9000,9000,Takeaway
T36020,2025-11-08,C016,P15,2,8000,16000,Takeaway
T36021,2025-11-08,,P17,4,12000,48000,GoFood
T36022,2025-11-08,,P15,2,8000,16000,ShopeeFood
T36023,2025-11-08,C008,P13,1,50000,50000,GoFood
T36024,2025-11-08,C016,P14,1,18000,18000,GrabFood
T36025,2025-11-08,C017,P15,2,8000,16000,GrabFood
T36026,2025-11-08,C003,P16,2,9000,18000,Dine-In
T36027,2025-11-08,,P14,5,18000,90000,Takeaway
T36028,2025-11-08,C019,P16,5,9000,45000,Dine-In
T36029,2025-11-08,C019,P17,2,12000,24000,Dine-In
T36030,2025-11-08,,P13,2,50000,100000,GrabFood
T36031,2025-11-08,C003,P17,1,12000,12000,Takeaway
T36032,2025-11-08,C003,P16,1,9000,9000,GrabFood
T36033,2025-11-08,C020,P15,2,8000,16000,Takeaway
T36034,2025-11-08,C017,P17,1,12000,12000,Dine-In
T36035,2025-11-08,C008,P15,1,8000,8000,Dine-In
T36036,2025-11-08,C007,P17,1,12000,12000,GrabFood
T36037,2025-11-08,,P14,1,18000,18000,Takeaway
T36038,2025-11-08,,P13,1,50000,50000,Dine-In
T36039,2025-11-08,,P11,6,12000,72000,GoFood
T36040,2025-11-08,C008,P13,2,50000,100000,GrabFood
T36041,2025-11-08,,P13,1,50000,50000,GoFood
T36042,2025-11-08,C006,P15,3,8000,24000,GoFood
T36043,2025-11-08,C005,P10,2,15000,30000,Takeaway
T36044,2025-11-08,C003,P13,2,50000,100000,Takeaway
T36045,2025-11-08,C004,P10,1,15000,15000,Dine-In
T36046,2025-11-08,C001,P16,1,9000,9000,Dine-In
T36047,2025-11-08,C018,P14,3,18000,54000,GoFood
T36048,2025-11-08,C007,P15,1,8000,8000,GoFood
T36049,2025-11-08,,P12,1,45000,45000,Dine-In
T36050,2025-11-08,,P17,1,12000,12000,GrabFood
T36051,2025-11-08,C004,P16,3,9000,27000,ShopeeFood
T36052,2025-11-08,,P11,3,12000,36000,GrabFood
T36053,2025-11-08,C012,P10,1,15000,15000,Takeaway
T36054,2025-11-08,C006,P17,3,12000,36000,GrabFood
T36055,2025-11-08,,P15,3,8000,24000,GrabFood
T36056,2025-11-08,,P16,2,9000,18000,Dine-In
T36057,2025-11-08,,P17,2,12000,24000,Dine-In
T36058,2025-11-08,C015,P14,2,18000,36000,Dine-In
T36059,2025-11-08,,P10,1,15000,15000,GoFood
T36060,2025-11-08,C017,P10,1,15000,15000,GrabFood
T36061,2025-11-09,C003,P17,1,12000,12000,GrabFood
T36062,2025-11-09,C019,P11,1,12000,12000,GoFood
T36063,2025-11-09,C008,P13,3,50000,150000,GrabFood
T36064,2025-11-09,,P15,2,8000,16000,ShopeeFood
T36065,2025-11-09,C002,P14,3,18000,54000,GoFood
T36066,2025-11-09,C002,P13,4,50000,200000,GoFood
T36067,2025-11-09,C006,P14,1,18000,18000,GrabFood
T36068,2025-11-09,C020,P10,1,15000,15000,Takeaway
T36069,2025-11-09,,P13,2,50000,100000,GoFood
T36070,2025-11-09,C017,P17,1,12000,12000,Takeaway
T36071,2025-11-09,,P12,2,45000,90000,ShopeeFood
T36072,2025-11-09,C001,P15,1,8000,8000,Dine-In
T36073,2025-11-09,C015,P17,1,12000,12000,Takeaway
T36074,2025-11-09,C002,P12,2,45000,90000,GrabFood
T36075,2025-11-09,,P11,2,12000,24000,GrabFood
T36076,2025-11-09,,P10,2,15000,30000,Dine-In
T36077,2025-11-09,C019,P10,3,15000,45000,Dine-In
T36078,2025-11-09,C010,P10,1,15000,15000,GrabFood
T36079,2025-11-09,C017,P11,1,12000,12000,Dine-In
T36080,2025-11-09,,P12,1,45000,45000,Dine-In
T36081,2025-11-09,C005,P11,1,12000,12000,Takeaway
T36082,2025-11-09,,P10,1,15000,15000,Takeaway
T36083,2025-11-09,C011,P17,8,12000,96000,GoFood
T36084,2025-11-09,C020,P14,1,18000,18000,Dine-In
T36085,2025-11-09,C004,P11,1,12000,12000,GoFood
T36086,2025-11-09,C007,P14,2,18000,36000,GrabFood
T36087,2025-11-09,C015,P12,3,45000,135000,Dine-In
T36088,2025-11-09,C019,P12,2,45000,90000,GrabFood
T36089,2025-11-09,C006,P12,1,45000,45000,Dine-In
T36090,2025-11-09,C014,P13,1,50000,50000,ShopeeFood
T36091,2025-11-09,,P11,1,12000,12000,Dine-In
T36092,2025-11-09,C001,P16,2,9000,18000,GoFood
T36093,2025-11-09,C017,P17,2,12000,24000,GoFood
T36094,2025-11-09,,P17,2,12000,24000,Takeaway
T36095,2025-11-09,C016,P15,1,8000,8000,Dine-In
T36096,2025-11-09,C006,P11,4,12000,48000,Dine-In
T36097,2025-11-09,C010,P10,2,15000,30000,Dine-In
T36098,2025-11-09,C001,P13,2,50000,100000,Takeaway
T36099,2025-11-09,C020,P12,2,45000,90000,GoFood
T36100,2025-11-09,C008,P14,2,18000,36000,GoFood
T36101,2025-11-09,C011,P17,8,12000,96000,GrabFood
T36102,2025-11-09,,P13,3,50000,150000,GrabFood
T36103,2025-11-09,C003,P12,4,45000,180000,Dine-In
T36104,2025-11-09,C017,P10,3,15000,45000,GrabFood
T36105,2025-11-09,C012,P10,1,15000,15000,Dine-In
T36106,2025-11-09,C015,P16,1,9000,9000,Takeaway
T36107,2025-11-09,C019,P14,2,18000,36000,Takeaway
T36108,2025-11-09,,P12,3,45000,135000,Dine-In
T36109,2025-11-09,,P11,2,12000,24000,GrabFood
T36110,2025-11-09,C003,P14,1,18000,18000,Dine-In
T36111,2025-11-09,C017,P14,1,18000,18000,Dine-In
T36112,2025-11-09,C015,P15,6,8000,48000,Takeaway
T36113,2025-11-09,C014,P14,4,18000,72000,Takeaway
T36114,2025-11-09,,P11,1,12000,12000,GoFood
T36115,2025-11-09,C001,P15,1,8000,8000,Takeaway
T36116,2025-11-09,C013,P12,2,45000,90000,GrabFood
T36117,2025-11-09,,P17,6,12000,72000,GrabFood
T36118,2025-11-09,C012,P12,1,45000,45000,Dine-In
T36119,2025-11-09,,P13,1,50000,50000,Dine-In
T36120,2025-11-09,,P12,2,45000,90000,ShopeeFood
T36121,2025-11-09,C017,P13,2,50000,100000,Takeaway
T36122,2025-11-09,C012,P17,3,12000,36000,GoFood
T36123,2025-11-09,C020,P13,5,50000,250000,GrabFood
T36124,2025-11-09,C003,P13,2,50000,100000,Dine-In
T36125,2025-11-09,,P14,6,18000,108000,Dine-In
T36126,2025-11-09,C008,P13,4,50000,200000,Takeaway
T36127,2025-11-09,,P17,1,12000,12000,GrabFood
T36128,2025-11-09,,P14,3,18000,54000,GoFood
T36129,2025-11-09,C003,P15,5,8000,40000,ShopeeFood
T36130,2025-11-09,C003,P16,3,9000,27000,Dine-In
T36131,2025-11-09,C013,P15,2,8000,16000,GrabFood
T36132,2025-11-09,,P14,1,18000,18000,GoFood
T36133,2025-11-09,,P11,2,12000,24000,Takeaway
T36134,2025-11-09,,P11,1,12000,12000,Dine-In
T36135,2025-11-09,,P17,2,12000,24000,Takeaway
T36136,2025-11-09,C014,P13,2,50000,100000,ShopeeFood
T36137,2025-11-09,,P11,1,12000,12000,GrabFood
T36138,2025-11-09,,P15,2,8000,16000,GoFood
T36139,2025-11-09,C016,P11,3,12000,36000,Dine-In
T36140,2025-11-09,,P11,2,12000,24000,Dine-In
T36141,2025-11-09,C009,P15,1,8000,8000,GrabFood
T36142,2025-11-09,C018,P16,1,9000,9000,Dine-In
T36143,2025-11-09,,P16,2,9000,18000,GrabFood
T36144,2025-11-09,C016,P15,1,8000,8000,ShopeeFood
T36145,2025-11-09,C012,P10,2,15000,30000,GrabFood
T36146,2025-11-09,C014,P15,1,8000,8000,ShopeeFood
T36147,2025-11-09,C018,P17,1,12000,12000,Takeaway
T36148,2025-11-09,,P10,3,15000,45000,GoFood
T36149,2025-11-10,,P16,1,9000,9000,Takeaway
T36150,2025-11-10,,P14,1,18000,18000,ShopeeFood
T36151,2025-11-10,C006,P14,2,18000,36000,GrabFood
T36152,2025-11-10,,P17,1,12000,12000,ShopeeFood
T36153,2025-11-10,,P10,6,15000,90000,GoFood
T36154,2025-11-10,,P15,1,8000,8000,GoFood
T36155,2025-11-10,C015,P12,1,45000,45000,ShopeeFood
T36156,2025-11-10,C011,P17,3,12000,36000,Dine-In
T36157,2025-11-10,C004,P11,1,12000,12000,Dine-In
T36158,2025-11-10,C008,P16,3,9000,27000,GoFood
T36159,2025-11-10,C010,P14,2,18000,36000,GoFood
T36160,2025-11-10,C009,P10,2,15000,30000,GrabFood
T36161,2025-11-10,C018,P15,2,8000,16000,Takeaway
T36162,2025-11-10,C019,P17,3,12000,36000,ShopeeFood
T36163,2025-11-10,C012,P11,3,12000,36000,ShopeeFood
T36164,2025-11-10,,P12,4,45000,180000,GoFood
T36165,2025-11-10,,P15,2,8000,16000,Takeaway
T36166,2025-11-10,C012,P13,2,50000,100000,Dine-In
T36167,2025-11-10,,P12,2,45000,90000,Takeaway
T36168,2025-11-10,,P16,1,9000,9000,ShopeeFood
T36169,2025-11-10,C007,P15,6,8000,48000,ShopeeFood
T36170,2025-11-10,C020,P17,1,12000,12000,ShopeeFood
T36171,2025-11-10,C019,P13,1,50000,50000,Dine-In
T36172,2025-11-10,C016,P13,1,50000,50000,GrabFood
T36173,2025-11-10,C019,P15,1,8000,8000,GrabFood
T36174,2025-11-10,C013,P13,4,50000,200000,ShopeeFood
T36175,2025-11-10,C010,P12,1,45000,45000,GoFood
T36176,2025-11-10,C008,P12,1,45000,45000,ShopeeFood
T36177,2025-11-10,,P10,2,15000,30000,Takeaway
T36178,2025-11-10,C003,P12,5,45000,225000,Dine-In
T36179,2025-11-10,,P10,5,15000,75000,Dine-In
T36180,2025-11-10,,P17,4,12000,48000,GoFood
T36181,2025-11-10,C010,P15,1,8000,8000,GoFood
T36182,2025-11-10,C016,P15,1,8000,8000,Dine-In
T36183,2025-11-10,C010,P10,1,15000,15000,GrabFood
T36184,2025-11-10,C007,P14,1,18000,18000,ShopeeFood
T36185,2025-11-10,,P16,4,9000,36000,Takeaway
T36186,2025-11-10,,P14,1,18000,18000,GrabFood
T36187,2025-11-10,C010,P14,1,18000,18000,GoFood
T36188,2025-11-10,,P14,1,18000,18000,GoFood
T36189,2025-11-10,C017,P15,2,8000,16000,GrabFood
T36190,2025-11-10,C011,P16,5,9000,45000,Takeaway
T36191,2025-11-10,,P15,6,8000,48000,ShopeeFood
T36192,2025-11-11,,P10,1,15000,15000,GoFood
T36193,2025-11-11,,P16,1,9000,9000,Takeaway
T36194,2025-11-11,,P15,2,8000,16000,GoFood
T36195,2025-11-11,C010,P16,2,9000,18000,Dine-In
T36196,2025-11-11,C007,P11,2,12000,24000,GrabFood
T36197,2025-11-11,C016,P11,2,12000,24000,Dine-In
T36198,2025-11-11,,P14,1,18000,18000,Dine-In
T36199,2025-11-11,C015,P11,3,12000,36000,GoFood
T36200,2025-11-11,C014,P12,4,45000,180000,Takeaway
T36201,2025-11-11,C007,P13,1,50000,50000,GoFood
T36202,2025-11-11,C013,P17,1,12000,12000,GrabFood
T36203,2025-11-11,C015,P10,4,15000,60000,Takeaway
T36204,2025-11-11,C007,P13,4,50000,200000,Dine-In
T36205,2025-11-11,,P17,4,12000,48000,ShopeeFood
T36206,2025-11-11,C003,P13,4,50000,200000,ShopeeFood
T36207,2025-11-11,C015,P17,1,12000,12000,ShopeeFood
T36208,2025-11-11,C016,P14,6,18000,108000,GoFood
T36209,2025-11-11,C018,P16,4,9000,36000,Takeaway
T36210,2025-11-11,,P12,1,45000,45000,GoFood
T36211,2025-11-11,C007,P14,1,18000,18000,GoFood
T36212,2025-11-11,,P12,3,45000,135000,GoFood
T36213,2025-11-11,C018,P13,2,50000,100000,Takeaway
T36214,2025-11-11,,P10,4,15000,60000,Takeaway
T36215,2025-11-11,C009,P12,2,45000,90000,GoFood
T36216,2025-11-11,C011,P14,6,18000,108000,Dine-In
T36217,2025-11-11,C017,P12,2,45000,90000,ShopeeFood
T36218,2025-11-11,C013,P12,3,45000,135000,Takeaway
T36219,2025-11-11,C001,P15,2,8000,16000,GrabFood
T36220,2025-11-11,C019,P12,3,45000,135000,ShopeeFood
T36221,2025-11-11,,P12,2,45000,90000,GoFood
T36222,2025-11-11,C013,P15,1,8000,8000,GoFood
T36223,2025-11-11,C014,P17,6,12000,72000,GrabFood
T36224,2025-11-11,,P17,3,12000,36000,Takeaway
T36225,2025-11-11,C008,P17,3,12000,36000,GoFood
T36226,2025-11-11,,P16,6,9000,54000,Dine-In
T36227,2025-11-11,,P13,2,50000,100000,GrabFood
T36228,2025-11-11,C016,P12,2,45000,90000,Takeaway
T36229,2025-11-11,C007,P10,2,15000,30000,GoFood
T36230,2025-11-11,C011,P14,5,18000,90000,ShopeeFood
T36231,2025-11-11,,P16,6,9000,54000,GrabFood
T36232,2025-11-11,C016,P13,1,50000,50000,GrabFood
T36233,2025-11-11,C017,P14,1,18000,18000,GoFood
T36234,2025-11-11,C005,P12,2,45000,90000,GrabFood
T36235,2025-11-11,C014,P13,1,50000,50000,ShopeeFood
T36236,2025-11-11,C006,P11,2,12000,24000,Takeaway
T36237,2025-11-12,C002,P13,3,50000,150000,Dine-In
T36238,2025-11-12,,P13,2,50000,100000,Dine-In
T36239,2025-11-12,,P12,1,45000,45000,Dine-In
T36240,2025-11-12,C016,P10,5,15000,75000,ShopeeFood
T36241,2025-11-12,C004,P10,5,15000,75000,Dine-In
T36242,2025-11-12,,P15,1,8000,8000,GoFood
T36243,2025-11-12,C004,P10,2,15000,30000,Takeaway
T36244,2025-11-12,C003,P15,1,8000,8000,GrabFood
T36245,2025-11-12,C016,P17,1,12000,12000,GoFood
T36246,2025-11-12,C006,P15,3,8000,24000,Takeaway
T36247,2025-11-12,,P12,4,45000,180000,Takeaway
T36248,2025-11-12,,P17,3,12000,36000,ShopeeFood
T36249,2025-11-12,C007,P12,1,45000,45000,GoFood
T36250,2025-11-12,,P14,4,18000,72000,GrabFood
T36251,2025-11-12,C019,P12,1,45000,45000,Takeaway
T36252,2025-11-12,C013,P11,1,12000,12000,Dine-In
T36253,2025-11-12,,P16,5,9000,45000,GoFood
T36254,2025-11-12,,P12,3,45000,135000,GrabFood
T36255,2025-11-12,,P13,3,50000,150000,GoFood
T36256,2025-11-12,C009,P11,1,12000,12000,GrabFood
T36257,2025-11-12,,P15,5,8000,40000,Takeaway
T36258,2025-11-12,,P14,2,18000,36000,GoFood
T36259,2025-11-12,,P10,4,15000,60000,Dine-In
T36260,2025-11-12,C007,P15,1,8000,8000,GrabFood
T36261,2025-11-12,C001,P13,4,50000,200000,GrabFood
T36262,2025-11-12,C017,P14,2,18000,36000,GrabFood
T36263,2025-11-12,C018,P10,3,15000,45000,Takeaway
T36264,2025-11-12,C020,P11,1,12000,12000,GoFood
T36265,2025-11-12,,P15,2,8000,16000,Takeaway
T36266,2025-11-12,C009,P12,1,45000,45000,GoFood
T36267,2025-11-12,C003,P17,1,12000,12000,GrabFood
T36268,2025-11-12,,P13,5,50000,250000,Takeaway
T36269,2025-11-12,C015,P14,4,18000,72000,Takeaway
T36270,2025-11-12,C016,P15,1,8000,8000,GrabFood
T36271,2025-11-12,,P17,5,12000,60000,Dine-In
T36272,2025-11-12,C004,P17,1,12000,12000,GoFood
T36273,2025-11-12,,P11,2,12000,24000,Dine-In
T36274,2025-11-12,,P16,1,9000,9000,ShopeeFood
T36275,2025-11-12,C018,P10,6,15000,90000,Dine-In
T36276,2025-11-12,,P16,2,9000,18000,GrabFood
T36277,2025-11-12,C001,P13,2,50000,100000,Takeaway
T36278,2025-11-12,C019,P16,4,9000,36000,Dine-In
T36279,2025-11-12,C012,P17,1,12000,12000,GrabFood
T36280,2025-11-12,C009,P12,3,45000,135000,Takeaway
T36281,2025-11-13,,P10,5,15000,75000,Takeaway
T36282,2025-11-13,,P13,1,50000,50000,GoFood
T36283,2025-11-13,C005,P16,1,9000,9000,Dine-In
T36284,2025-11-13,C005,P17,5,12000,60000,GrabFood
T36285,2025-11-13,C015,P10,3,15000,45000,GoFood
T36286,2025-11-13,,P10,1,15000,15000,Dine-In
T36287,2025-11-13,C011,P15,6,8000,48000,GrabFood
T36288,2025-11-13,,P13,6,50000,300000,Dine-In
T36289,2025-11-13,,P17,3,12000,36000,GoFood
T36290,2025-11-13,C003,P11,4,12000,48000,GoFood
T36291,2025-11-13,C005,P17,2,12000,24000,GoFood
T36292,2025-11-13,,P13,1,50000,50000,ShopeeFood
T36293,2025-11-13,C003,P10,1,15000,15000,Dine-In
T36294,2025-11-13,C008,P16,2,9000,18000,GrabFood
T36295,2025-11-13,C012,P10,6,15000,90000,GoFood
T36296,2025-11-13,C012,P15,5,8000,40000,Takeaway
T36297,2025-11-13,C005,P17,1,12000,12000,GoFood
T36298,2025-11-13,C016,P17,1,12000,12000,ShopeeFood
T36299,2025-11-13,C020,P14,2,18000,36000,GrabFood
T36300,2025-11-13,C002,P12,1,45000,45000,ShopeeFood
T36301,2025-11-13,,P14,2,18000,36000,GoFood
T36302,2025-11-13,C001,P14,1,18000,18000,Takeaway
T36303,2025-11-13,C004,P11,2,12000,24000,Dine-In
T36304,2025-11-13,C005,P11,2,12000,24000,GrabFood
T36305,2025-11-13,C006,P16,3,9000,27000,ShopeeFood
T36306,2025-11-13,C006,P14,3,18000,54000,GoFood
T36307,2025-11-13,C001,P10,1,15000,15000,Dine-In
T36308,2025-11-13,C004,P10,3,15000,45000,GoFood
T36309,2025-11-13,,P13,4,50000,200000,GoFood
T36310,2025-11-13,C009,P12,1,45000,45000,Takeaway
T36311,2025-11-13,C009,P14,2,18000,36000,GoFood
T36312,2025-11-13,,P12,2,45000,90000,Takeaway
T36313,2025-11-13,C015,P10,1,15000,15000,Takeaway
T36314,2025-11-13,,P13,1,50000,50000,ShopeeFood
T36315,2025-11-13,,P16,2,9000,18000,GrabFood
T36316,2025-11-13,C006,P16,3,9000,27000,GoFood
T36317,2025-11-13,C008,P17,4,12000,48000,Dine-In
T36318,2025-11-13,C010,P15,2,8000,16000,Takeaway
T36319,2025-11-13,C007,P17,3,12000,36000,GrabFood
