response_id,response_date,customer_id,channel_source,nps_score,category,top_complaint,would_recommend,comment_id
NPS-001327,2025-09-20,CUST-246426,apps,8,Passive,tidak_ada_komplain,yes,
NPS-001374,2025-09-20,CUST-513518,in_store,7,Passive,tidak_ada_komplain,yes,CMT-001374
NPS-001545,2025-09-20,CUST-125490,in_store,9,Promoter,obat_tidak_lengkap,yes,
NPS-002113,2025-09-20,CUST-543540,in_store,1,Detractor,kasir_lama,definitely_no,CMT-002113
NPS-002169,2025-09-20,CUST-468039,apps,7,Passive,tidak_ada_komplain,yes,CMT-002169
NPS-002879,2025-09-20,CUST-925819,b2b,8,Passive,stok_tidak_akurat,yes,
NPS-002946,2025-09-20,CUST-555071,apps,6,Detractor,stok_tidak_akurat,no,CMT-002946
NPS-003233,2025-09-20,CUST-401410,apps,7,Passive,tidak_ada_komplain,yes,
NPS-003988,2025-09-20,CUST-122157,in_store,8,Passive,tidak_ada_komplain,yes,CMT-003988
NPS-005309,2025-09-20,CUST-987880,apps,1,Detractor,stok_tidak_akurat,definitely_no,
NPS-005662,2025-09-20,CUST-466398,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-005735,2025-09-20,CUST-492469,in_store,0,Detractor,obat_tidak_lengkap,definitely_no,
NPS-006300,2025-09-20,CUST-932767,in_store,7,Passive,tidak_ada_komplain,yes,CMT-006300
NPS-007045,2025-09-20,CUST-636333,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-007174,2025-09-20,CUST-627211,in_store,6,Detractor,kasir_lama,no,
NPS-007191,2025-09-20,CUST-243263,apps,5,Detractor,stok_tidak_akurat,no,
NPS-007866,2025-09-20,CUST-597976,in_store,9,Promoter,pengiriman_lambat,yes,CMT-007866
NPS-007923,2025-09-20,CUST-702416,apps,3,Detractor,stok_tidak_akurat,definitely_no,
NPS-008107,2025-09-20,CUST-948981,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-008856,2025-09-20,CUST-354040,in_store,6,Detractor,kasir_lama,no,CMT-008856
NPS-010286,2025-09-20,CUST-255580,in_store,5,Detractor,harga_mahal,no,CMT-010286
NPS-010636,2025-09-20,CUST-890325,apps,4,Detractor,stok_tidak_akurat,definitely_no,CMT-010636
NPS-010913,2025-09-20,CUST-743684,apps,10,Promoter,stok_tidak_akurat,yes,
NPS-011099,2025-09-20,CUST-283586,apps,4,Detractor,stok_tidak_akurat,definitely_no,CMT-011099
NPS-011365,2025-09-20,CUST-961518,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-011460,2025-09-20,CUST-248625,apps,6,Detractor,aplikasi_lambat,no,CMT-011460
NPS-011601,2025-09-20,CUST-822209,apps,7,Passive,tidak_ada_komplain,yes,CMT-011601
NPS-011773,2025-09-20,CUST-633805,in_store,7,Passive,obat_tidak_lengkap,yes,CMT-011773
NPS-000165,2025-09-21,CUST-265335,apps,4,Detractor,stok_tidak_akurat,definitely_no,CMT-000165
NPS-000331,2025-09-21,CUST-555464,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-000978,2025-09-21,CUST-363254,apps,7,Passive,tidak_ada_komplain,yes,
NPS-001250,2025-09-21,CUST-607283,apps,10,Promoter,aplikasi_lambat,yes,
NPS-001324,2025-09-21,CUST-916115,apps,7,Passive,tidak_ada_komplain,yes,CMT-001324
NPS-001706,2025-09-21,CUST-453086,in_store,6,Detractor,kasir_lama,no,CMT-001706
NPS-002796,2025-09-21,CUST-510031,in_store,4,Detractor,kasir_lama,definitely_no,
NPS-003003,2025-09-21,CUST-216609,b2b,5,Detractor,harga_mahal,no,
NPS-003855,2025-09-21,CUST-606259,b2b,10,Promoter,tidak_ada_komplain,yes,CMT-003855
NPS-005919,2025-09-21,CUST-701911,in_store,9,Promoter,kasir_lama,yes,CMT-005919
NPS-006308,2025-09-21,CUST-793927,apps,6,Detractor,harga_mahal,no,
NPS-006534,2025-09-21,CUST-843955,in_store,3,Detractor,cs_lambat,definitely_no,
NPS-006817,2025-09-21,CUST-541480,b2b,3,Detractor,harga_mahal,definitely_no,
NPS-006950,2025-09-21,CUST-910997,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-006982,2025-09-21,CUST-311842,apps,2,Detractor,cs_lambat,definitely_no,CMT-006982
NPS-007198,2025-09-21,CUST-945464,apps,7,Passive,cs_lambat,yes,CMT-007198
NPS-007436,2025-09-21,CUST-432572,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-008793,2025-09-21,CUST-434469,in_store,3,Detractor,harga_mahal,definitely_no,CMT-008793
NPS-008881,2025-09-21,CUST-427697,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-009428,2025-09-21,CUST-463871,in_store,4,Detractor,obat_tidak_lengkap,definitely_no,
NPS-009526,2025-09-21,CUST-916950,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-009606,2025-09-21,CUST-342879,apps,10,Promoter,tidak_ada_komplain,yes,CMT-009606
NPS-009607,2025-09-21,CUST-142415,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-010778,2025-09-21,CUST-913405,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-011228,2025-09-21,CUST-917199,in_store,6,Detractor,kasir_lama,no,
NPS-011266,2025-09-21,CUST-764039,apps,8,Passive,stok_tidak_akurat,yes,CMT-011266
NPS-000943,2025-09-22,CUST-204827,in_store,4,Detractor,harga_mahal,definitely_no,
NPS-001581,2025-09-22,CUST-279967,apps,4,Detractor,aplikasi_lambat,definitely_no,
NPS-001594,2025-09-22,CUST-865406,in_store,8,Passive,pengiriman_lambat,yes,
NPS-001790,2025-09-22,CUST-348941,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-001790
NPS-002416,2025-09-22,CUST-734083,in_store,8,Passive,tidak_ada_komplain,yes,CMT-002416
NPS-002588,2025-09-22,CUST-238130,apps,3,Detractor,cs_lambat,definitely_no,
NPS-003317,2025-09-22,CUST-770252,apps,7,Passive,kasir_lama,yes,CMT-003317
NPS-003405,2025-09-22,CUST-571020,apps,4,Detractor,aplikasi_lambat,definitely_no,CMT-003405
NPS-003638,2025-09-22,CUST-146259,apps,7,Passive,tidak_ada_komplain,yes,CMT-003638
NPS-003743,2025-09-22,CUST-411563,apps,9,Promoter,obat_tidak_lengkap,yes,
NPS-003910,2025-09-22,CUST-933246,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-003910
NPS-004202,2025-09-22,CUST-559994,in_store,8,Passive,kasir_lama,yes,
NPS-004209,2025-09-22,CUST-159207,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-004325,2025-09-22,CUST-210531,apps,8,Passive,tidak_ada_komplain,yes,CMT-004325
NPS-005157,2025-09-22,CUST-768374,in_store,8,Passive,stok_tidak_akurat,yes,CMT-005157
NPS-007171,2025-09-22,CUST-492180,b2b,6,Detractor,obat_tidak_lengkap,no,CMT-007171
NPS-007369,2025-09-22,CUST-356735,apps,6,Detractor,stok_tidak_akurat,no,
NPS-007685,2025-09-22,CUST-373327,in_store,1,Detractor,obat_tidak_lengkap,definitely_no,CMT-007685
NPS-008352,2025-09-22,CUST-975918,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-008369,2025-09-22,CUST-717233,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-008535,2025-09-22,CUST-255883,apps,8,Passive,tidak_ada_komplain,yes,
NPS-008597,2025-09-22,CUST-648405,in_store,7,Passive,pengiriman_lambat,yes,
NPS-010014,2025-09-22,CUST-157594,apps,7,Passive,tidak_ada_komplain,yes,
NPS-011112,2025-09-22,CUST-175992,in_store,8,Passive,tidak_ada_komplain,yes,CMT-011112
NPS-011461,2025-09-22,CUST-530226,apps,10,Promoter,obat_tidak_lengkap,yes,CMT-011461
NPS-011936,2025-09-22,CUST-505736,b2b,10,Promoter,pengiriman_lambat,yes,CMT-011936
NPS-000263,2025-09-23,CUST-848754,apps,9,Promoter,tidak_ada_komplain,yes,CMT-000263
NPS-000272,2025-09-23,CUST-799467,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-000272
NPS-000329,2025-09-23,CUST-386036,in_store,2,Detractor,harga_mahal,definitely_no,
NPS-000444,2025-09-23,CUST-425696,apps,10,Promoter,harga_mahal,yes,
NPS-001004,2025-09-23,CUST-241971,in_store,2,Detractor,kasir_lama,definitely_no,CMT-001004
NPS-001131,2025-09-23,CUST-285513,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-001131
NPS-001399,2025-09-23,CUST-193865,apps,6,Detractor,stok_tidak_akurat,no,
NPS-001602,2025-09-23,CUST-442782,b2b,6,Detractor,kasir_lama,no,CMT-001602
NPS-001901,2025-09-23,CUST-425182,in_store,5,Detractor,harga_mahal,no,
NPS-002132,2025-09-23,CUST-777148,apps,4,Detractor,stok_tidak_akurat,definitely_no,
NPS-002444,2025-09-23,CUST-544968,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-002444
NPS-002726,2025-09-23,CUST-810706,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-002726
NPS-003019,2025-09-23,CUST-565116,apps,1,Detractor,stok_tidak_akurat,definitely_no,
NPS-003083,2025-09-23,CUST-999078,in_store,10,Promoter,kasir_lama,yes,
NPS-003200,2025-09-23,CUST-222349,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-003291,2025-09-23,CUST-455049,in_store,10,Promoter,aplikasi_lambat,yes,
NPS-003594,2025-09-23,CUST-397662,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-003594
NPS-003908,2025-09-23,CUST-895681,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-004098,2025-09-23,CUST-443527,in_store,5,Detractor,cs_lambat,no,CMT-004098
NPS-004368,2025-09-23,CUST-757815,apps,10,Promoter,tidak_ada_komplain,yes,CMT-004368
NPS-005515,2025-09-23,CUST-631691,apps,7,Passive,tidak_ada_komplain,yes,CMT-005515
NPS-006585,2025-09-23,CUST-755201,apps,0,Detractor,cs_lambat,definitely_no,
NPS-007741,2025-09-23,CUST-588166,in_store,6,Detractor,kasir_lama,no,CMT-007741
NPS-007768,2025-09-23,CUST-414620,b2b,10,Promoter,tidak_ada_komplain,yes,
NPS-008368,2025-09-23,CUST-260553,in_store,8,Passive,tidak_ada_komplain,yes,CMT-008368
NPS-008581,2025-09-23,CUST-403403,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-008581
NPS-009009,2025-09-23,CUST-542168,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-009132,2025-09-23,CUST-756835,b2b,10,Promoter,tidak_ada_komplain,yes,
NPS-009158,2025-09-23,CUST-628856,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-009235,2025-09-23,CUST-788992,apps,5,Detractor,stok_tidak_akurat,no,CMT-009235
NPS-009448,2025-09-23,CUST-364838,apps,7,Passive,cs_lambat,yes,
NPS-009772,2025-09-23,CUST-897744,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-009973,2025-09-23,CUST-297735,apps,7,Passive,tidak_ada_komplain,yes,
NPS-010527,2025-09-23,CUST-119394,apps,8,Passive,tidak_ada_komplain,yes,CMT-010527
NPS-010547,2025-09-23,CUST-232463,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-011253,2025-09-23,CUST-615431,apps,3,Detractor,aplikasi_lambat,definitely_no,
NPS-011868,2025-09-23,CUST-964060,in_store,4,Detractor,harga_mahal,definitely_no,CMT-011868
NPS-000386,2025-09-24,CUST-230091,apps,7,Passive,tidak_ada_komplain,yes,
NPS-000630,2025-09-24,CUST-273307,in_store,8,Passive,tidak_ada_komplain,yes,CMT-000630
NPS-000723,2025-09-24,CUST-591655,apps,8,Passive,stok_tidak_akurat,yes,
NPS-000724,2025-09-24,CUST-892136,in_store,5,Detractor,obat_tidak_lengkap,no,CMT-000724
NPS-001235,2025-09-24,CUST-106733,in_store,2,Detractor,kasir_lama,definitely_no,CMT-001235
NPS-001336,2025-09-24,CUST-370305,apps,8,Passive,aplikasi_lambat,yes,
NPS-001945,2025-09-24,CUST-323349,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-002648,2025-09-24,CUST-773741,in_store,5,Detractor,kasir_lama,no,CMT-002648
NPS-002820,2025-09-24,CUST-337011,apps,4,Detractor,harga_mahal,definitely_no,
NPS-003106,2025-09-24,CUST-898480,apps,4,Detractor,cs_lambat,definitely_no,
NPS-003499,2025-09-24,CUST-680715,apps,10,Promoter,harga_mahal,yes,CMT-003499
NPS-004937,2025-09-24,CUST-700054,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-004937
NPS-005388,2025-09-24,CUST-919318,apps,10,Promoter,aplikasi_lambat,yes,
NPS-005448,2025-09-24,CUST-363423,in_store,7,Passive,tidak_ada_komplain,yes,CMT-005448
NPS-005722,2025-09-24,CUST-644397,apps,7,Passive,tidak_ada_komplain,yes,
NPS-005828,2025-09-24,CUST-789477,apps,6,Detractor,aplikasi_lambat,no,
NPS-006016,2025-09-24,CUST-722428,b2b,7,Passive,obat_tidak_lengkap,yes,CMT-006016
NPS-006049,2025-09-24,CUST-423969,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-006380,2025-09-24,CUST-634667,apps,5,Detractor,stok_tidak_akurat,no,CMT-006380
NPS-006502,2025-09-24,CUST-257757,apps,10,Promoter,tidak_ada_komplain,yes,CMT-006502
NPS-006800,2025-09-24,CUST-124864,in_store,7,Passive,aplikasi_lambat,yes,CMT-006800
NPS-007028,2025-09-24,CUST-894667,apps,8,Passive,tidak_ada_komplain,yes,
NPS-007674,2025-09-24,CUST-271635,apps,6,Detractor,harga_mahal,no,
NPS-007678,2025-09-24,CUST-245866,apps,0,Detractor,stok_tidak_akurat,definitely_no,
NPS-007920,2025-09-24,CUST-662235,apps,9,Promoter,stok_tidak_akurat,yes,CMT-007920
NPS-008134,2025-09-24,CUST-502934,in_store,5,Detractor,obat_tidak_lengkap,no,CMT-008134
NPS-008175,2025-09-24,CUST-101409,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-008697,2025-09-24,CUST-830509,in_store,3,Detractor,kasir_lama,definitely_no,
NPS-008922,2025-09-24,CUST-641465,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-009234,2025-09-24,CUST-727268,apps,6,Detractor,stok_tidak_akurat,no,
NPS-009382,2025-09-24,CUST-825181,apps,6,Detractor,aplikasi_lambat,no,CMT-009382
NPS-009415,2025-09-24,CUST-564594,apps,7,Passive,tidak_ada_komplain,yes,CMT-009415
NPS-009718,2025-09-24,CUST-112978,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-009964,2025-09-24,CUST-882379,in_store,10,Promoter,obat_tidak_lengkap,yes,CMT-009964
NPS-009971,2025-09-24,CUST-699567,apps,3,Detractor,stok_tidak_akurat,definitely_no,CMT-009971
NPS-010388,2025-09-24,CUST-670698,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-010432,2025-09-24,CUST-175061,apps,8,Passive,pengiriman_lambat,yes,CMT-010432
NPS-010990,2025-09-24,CUST-878533,apps,9,Promoter,aplikasi_lambat,yes,
NPS-011403,2025-09-24,CUST-981857,apps,5,Detractor,cs_lambat,no,CMT-011403
NPS-011615,2025-09-24,CUST-466510,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-011976,2025-09-24,CUST-574699,in_store,5,Detractor,kasir_lama,no,CMT-011976
NPS-000025,2025-09-25,CUST-128134,in_store,6,Detractor,kasir_lama,no,
NPS-000617,2025-09-25,CUST-833712,apps,0,Detractor,cs_lambat,definitely_no,
NPS-001366,2025-09-25,CUST-984700,in_store,3,Detractor,kasir_lama,definitely_no,
NPS-001387,2025-09-25,CUST-410938,apps,5,Detractor,aplikasi_lambat,no,CMT-001387
NPS-001880,2025-09-25,CUST-729824,apps,1,Detractor,aplikasi_lambat,definitely_no,CMT-001880
NPS-001988,2025-09-25,CUST-377724,apps,5,Detractor,stok_tidak_akurat,no,CMT-001988
NPS-002300,2025-09-25,CUST-472972,apps,0,Detractor,cs_lambat,definitely_no,CMT-002300
NPS-003341,2025-09-25,CUST-449579,in_store,5,Detractor,kasir_lama,no,CMT-003341
NPS-003789,2025-09-25,CUST-528574,apps,8,Passive,tidak_ada_komplain,yes,
NPS-005422,2025-09-25,CUST-792076,b2b,1,Detractor,cs_lambat,definitely_no,
NPS-005839,2025-09-25,CUST-826182,apps,5,Detractor,stok_tidak_akurat,no,CMT-005839
NPS-005918,2025-09-25,CUST-580774,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-005952,2025-09-25,CUST-551409,apps,10,Promoter,tidak_ada_komplain,yes,CMT-005952
NPS-006316,2025-09-25,CUST-745741,b2b,9,Promoter,tidak_ada_komplain,yes,CMT-006316
NPS-006455,2025-09-25,CUST-170678,apps,8,Passive,aplikasi_lambat,yes,
NPS-006940,2025-09-25,CUST-325350,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-007022,2025-09-25,CUST-340491,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-007319,2025-09-25,CUST-141126,apps,9,Promoter,tidak_ada_komplain,yes,CMT-007319
NPS-007488,2025-09-25,CUST-680051,in_store,1,Detractor,harga_mahal,definitely_no,CMT-007488
NPS-007682,2025-09-25,CUST-486891,apps,7,Passive,tidak_ada_komplain,yes,CMT-007682
NPS-008803,2025-09-25,CUST-873793,in_store,8,Passive,kasir_lama,yes,
NPS-009120,2025-09-25,CUST-667314,apps,5,Detractor,stok_tidak_akurat,no,CMT-009120
NPS-009371,2025-09-25,CUST-248280,in_store,8,Passive,aplikasi_lambat,yes,CMT-009371
NPS-009878,2025-09-25,CUST-267132,in_store,3,Detractor,harga_mahal,definitely_no,
NPS-009909,2025-09-25,CUST-766197,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-009909
NPS-010927,2025-09-25,CUST-452560,in_store,9,Promoter,pengiriman_lambat,yes,CMT-010927
NPS-011046,2025-09-25,CUST-966980,apps,10,Promoter,obat_tidak_lengkap,yes,
NPS-011580,2025-09-25,CUST-540054,in_store,7,Passive,harga_mahal,yes,
NPS-000307,2025-09-26,CUST-452062,in_store,10,Promoter,obat_tidak_lengkap,yes,CMT-000307
NPS-000670,2025-09-26,CUST-865051,in_store,8,Passive,tidak_ada_komplain,yes,CMT-000670
NPS-000780,2025-09-26,CUST-968876,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-001070,2025-09-26,CUST-320352,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-001769,2025-09-26,CUST-153913,in_store,1,Detractor,kasir_lama,definitely_no,CMT-001769
NPS-003102,2025-09-26,CUST-740998,apps,5,Detractor,stok_tidak_akurat,no,
NPS-003457,2025-09-26,CUST-324300,apps,9,Promoter,tidak_ada_komplain,yes,CMT-003457
NPS-003748,2025-09-26,CUST-208561,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-003748
NPS-004400,2025-09-26,CUST-737630,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-004400
NPS-004507,2025-09-26,CUST-644040,apps,4,Detractor,aplikasi_lambat,definitely_no,CMT-004507
NPS-005236,2025-09-26,CUST-157871,b2b,9,Promoter,tidak_ada_komplain,yes,
NPS-006709,2025-09-26,CUST-698246,b2b,9,Promoter,tidak_ada_komplain,yes,
NPS-007151,2025-09-26,CUST-757956,in_store,5,Detractor,obat_tidak_lengkap,no,
NPS-007230,2025-09-26,CUST-236229,apps,2,Detractor,stok_tidak_akurat,definitely_no,
NPS-007424,2025-09-26,CUST-105670,b2b,5,Detractor,cs_lambat,no,
NPS-007555,2025-09-26,CUST-286346,apps,10,Promoter,kasir_lama,yes,
NPS-008342,2025-09-26,CUST-110117,apps,3,Detractor,cs_lambat,definitely_no,
NPS-008406,2025-09-26,CUST-386496,apps,10,Promoter,stok_tidak_akurat,yes,
NPS-008413,2025-09-26,CUST-727695,in_store,10,Promoter,obat_tidak_lengkap,yes,CMT-008413
NPS-008485,2025-09-26,CUST-180650,in_store,10,Promoter,pengiriman_lambat,yes,CMT-008485
NPS-008943,2025-09-26,CUST-545852,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-009591,2025-09-26,CUST-949277,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-009725,2025-09-26,CUST-645129,in_store,3,Detractor,cs_lambat,definitely_no,
NPS-009946,2025-09-26,CUST-441729,apps,5,Detractor,stok_tidak_akurat,no,CMT-009946
NPS-010880,2025-09-26,CUST-202140,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-010880
NPS-011490,2025-09-26,CUST-737146,apps,8,Passive,tidak_ada_komplain,yes,CMT-011490
NPS-000405,2025-09-27,CUST-260062,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-000452,2025-09-27,CUST-573630,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-000744,2025-09-27,CUST-645985,in_store,6,Detractor,harga_mahal,no,
NPS-001375,2025-09-27,CUST-305537,in_store,7,Passive,cs_lambat,yes,
NPS-001876,2025-09-27,CUST-391645,in_store,9,Promoter,aplikasi_lambat,yes,
NPS-001904,2025-09-27,CUST-890704,apps,6,Detractor,stok_tidak_akurat,no,CMT-001904
NPS-002151,2025-09-27,CUST-450480,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-002548,2025-09-27,CUST-367337,in_store,8,Passive,tidak_ada_komplain,yes,CMT-002548
NPS-002624,2025-09-27,CUST-523099,in_store,7,Passive,aplikasi_lambat,yes,CMT-002624
NPS-003081,2025-09-27,CUST-116289,in_store,1,Detractor,harga_mahal,definitely_no,CMT-003081
NPS-003185,2025-09-27,CUST-216951,in_store,10,Promoter,aplikasi_lambat,yes,CMT-003185
NPS-003376,2025-09-27,CUST-757714,b2b,5,Detractor,harga_mahal,no,
NPS-004004,2025-09-27,CUST-680107,in_store,7,Passive,cs_lambat,yes,CMT-004004
NPS-004015,2025-09-27,CUST-901350,in_store,8,Passive,stok_tidak_akurat,yes,
NPS-004444,2025-09-27,CUST-704366,apps,2,Detractor,stok_tidak_akurat,definitely_no,
NPS-005217,2025-09-27,CUST-445950,in_store,5,Detractor,obat_tidak_lengkap,no,
NPS-005650,2025-09-27,CUST-252319,apps,6,Detractor,aplikasi_lambat,no,CMT-005650
NPS-005841,2025-09-27,CUST-442036,apps,4,Detractor,stok_tidak_akurat,definitely_no,
NPS-006690,2025-09-27,CUST-740902,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-007034,2025-09-27,CUST-189834,apps,9,Promoter,tidak_ada_komplain,yes,CMT-007034
NPS-007842,2025-09-27,CUST-426592,apps,8,Passive,harga_mahal,yes,
NPS-008404,2025-09-27,CUST-981261,apps,6,Detractor,aplikasi_lambat,no,
NPS-008768,2025-09-27,CUST-448275,apps,2,Detractor,stok_tidak_akurat,definitely_no,
NPS-009543,2025-09-27,CUST-749942,apps,4,Detractor,aplikasi_lambat,definitely_no,CMT-009543
NPS-011440,2025-09-27,CUST-903470,in_store,8,Passive,tidak_ada_komplain,yes,CMT-011440
NPS-011723,2025-09-27,CUST-470962,in_store,3,Detractor,harga_mahal,definitely_no,
NPS-000379,2025-09-28,CUST-236121,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-000379
NPS-000620,2025-09-28,CUST-736512,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-000620
NPS-001759,2025-09-28,CUST-555933,in_store,5,Detractor,obat_tidak_lengkap,no,
NPS-001979,2025-09-28,CUST-259536,in_store,8,Passive,stok_tidak_akurat,yes,
NPS-002525,2025-09-28,CUST-276707,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-003557,2025-09-28,CUST-281221,apps,7,Passive,pengiriman_lambat,yes,CMT-003557
NPS-003995,2025-09-28,CUST-886665,in_store,7,Passive,tidak_ada_komplain,yes,CMT-003995
NPS-004258,2025-09-28,CUST-126327,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-004424,2025-09-28,CUST-646125,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-005891,2025-09-28,CUST-951707,in_store,10,Promoter,harga_mahal,yes,
NPS-006078,2025-09-28,CUST-314515,apps,7,Passive,tidak_ada_komplain,yes,
NPS-006190,2025-09-28,CUST-819091,apps,3,Detractor,stok_tidak_akurat,definitely_no,CMT-006190
NPS-007078,2025-09-28,CUST-557589,in_store,8,Passive,harga_mahal,yes,CMT-007078
NPS-008567,2025-09-28,CUST-550727,in_store,10,Promoter,pengiriman_lambat,yes,CMT-008567
NPS-008684,2025-09-28,CUST-660504,apps,5,Detractor,aplikasi_lambat,no,CMT-008684
NPS-009871,2025-09-28,CUST-251253,apps,10,Promoter,harga_mahal,yes,
NPS-010318,2025-09-28,CUST-165585,apps,8,Passive,kasir_lama,yes,
NPS-010881,2025-09-28,CUST-215728,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-011457,2025-09-28,CUST-685696,b2b,10,Promoter,tidak_ada_komplain,yes,CMT-011457
NPS-011737,2025-09-28,CUST-220569,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-011801,2025-09-28,CUST-606019,in_store,9,Promoter,stok_tidak_akurat,yes,CMT-011801
NPS-011886,2025-09-28,CUST-135355,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-000474,2025-09-29,CUST-865070,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-000651,2025-09-29,CUST-731635,apps,7,Passive,tidak_ada_komplain,yes,
NPS-000786,2025-09-29,CUST-484408,in_store,4,Detractor,obat_tidak_lengkap,definitely_no,
NPS-001069,2025-09-29,CUST-581063,apps,6,Detractor,cs_lambat,no,CMT-001069
NPS-001076,2025-09-29,CUST-897570,in_store,10,Promoter,kasir_lama,yes,
NPS-001144,2025-09-29,CUST-577970,b2b,8,Passive,aplikasi_lambat,yes,CMT-001144
NPS-001459,2025-09-29,CUST-121557,apps,3,Detractor,cs_lambat,definitely_no,CMT-001459
NPS-001568,2025-09-29,CUST-328403,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-001568
NPS-001609,2025-09-29,CUST-935657,in_store,9,Promoter,tidak_ada_komplain,yes,
