ticket_id,created_at,customer_id,category,description,priority,status,agent_id,response_time_hours,resolved_at,source
TKT-004583,2025-12-15 00:00:00,CUST-752460,error_pembayaran,Sample complaint description 4583,high,closed,AGT-004,36,2025-12-16 12:00:00,whatsapp
TKT-004903,2025-12-15 00:00:00,CUST-824822,obat_salah,Sample complaint description 4903,low,pending,AGT-014,45,,whatsapp
TKT-004908,2025-12-15 00:00:00,CUST-374027,stock_issue,Sample complaint description 4908,low,closed,AGT-016,23,2025-12-15 23:00:00,website
TKT-004941,2025-12-15 00:00:00,CUST-526352,error_pembayaran,Sample complaint description 4941,high,closed,AGT-036,51,2025-12-17 03:00:00,apps
TKT-000387,2025-12-16 00:00:00,CUST-326515,error_pembayaran,Sample complaint description 387,low,closed,AGT-019,45,2025-12-17 21:00:00,website
TKT-000461,2025-12-16 00:00:00,CUST-149603,aplikasi_crash,Sample complaint description 461,high,escalated,AGT-021,65,,phone
TKT-000653,2025-12-16 00:00:00,CUST-475983,stok_kosong_apps,Sample complaint description 653,low,pending,AGT-013,27,,phone
TKT-000757,2025-12-16 00:00:00,CUST-777681,response_slow,Sample complaint description 757,low,closed,AGT-002,49,2025-12-18 01:00:00,apps
TKT-000828,2025-12-16 00:00:00,CUST-632747,error_pembayaran,Sample complaint description 828,low,closed,AGT-028,18,2025-12-16 18:00:00,whatsapp
TKT-001356,2025-12-16 00:00:00,CUST-566702,stock_issue,Sample complaint description 1356,high,closed,AGT-026,48,2025-12-18 00:00:00,website
TKT-001397,2025-12-16 00:00:00,CUST-484797,STOCK_INACCURATE,Sample complaint description 1397,low,closed,AGT-012,18,2025-12-16 18:00:00,website
TKT-001454,2025-12-16 00:00:00,CUST-570892,stock_issue,Sample complaint description 1454,medium,escalated,AGT-021,65,,phone
TKT-001929,2025-12-16 00:00:00,CUST-325906,stok_tidak_akurat_apps,Sample complaint description 1929,medium,closed,AGT-034,12,2025-12-16 12:00:00,phone
TKT-002260,2025-12-16 00:00:00,CUST-668309,pengiriman_lambat,Sample complaint description 2260,low,escalated,AGT-038,66,,website
TKT-002393,2025-12-16 00:00:00,CUST-708145,error_pembayaran,Sample complaint description 2393,low,closed,AGT-016,45,2025-12-17 21:00:00,apps
TKT-002953,2025-12-16 00:00:00,CUST-308316,pengiriman_lambat,Sample complaint description 2953,high,closed,AGT-023,50,2025-12-18 02:00:00,phone
TKT-002987,2025-12-16 00:00:00,CUST-346308,STOCK_INACCURATE,Sample complaint description 2987,low,open,AGT-040,55,,whatsapp
TKT-003086,2025-12-16 00:00:00,CUST-318696,cs_lambat,Sample complaint description 3086,medium,closed,AGT-025,30,2025-12-17 06:00:00,phone
TKT-003347,2025-12-16 00:00:00,CUST-717153,stock_issue,Sample complaint description 3347,medium,closed,AGT-004,10,2025-12-16 10:00:00,whatsapp
TKT-003623,2025-12-16 00:00:00,CUST-407829,pengiriman_lambat,Sample complaint description 3623,medium,closed,AGT-005,27,2025-12-17 03:00:00,whatsapp
TKT-003926,2025-12-16 00:00:00,CUST-438654,error_pembayaran,Sample complaint description 3926,low,closed,AGT-017,62,2025-12-18 14:00:00,phone
TKT-003988,2025-12-16 00:00:00,CUST-250882,stok_tidak_akurat_apps,Sample complaint description 3988,high,closed,AGT-024,43,2025-12-17 19:00:00,website
TKT-004072,2025-12-16 00:00:00,CUST-467696,response_slow,Sample complaint description 4072,medium,closed,AGT-039,56,2025-12-18 08:00:00,phone
TKT-004124,2025-12-16 00:00:00,CUST-641666,error_pembayaran,Sample complaint description 4124,low,closed,AGT-038,19,2025-12-16 19:00:00,whatsapp
TKT-004308,2025-12-16 00:00:00,CUST-475968,response_slow,Sample complaint description 4308,high,closed,AGT-004,45,2025-12-17 21:00:00,whatsapp
TKT-004445,2025-12-16 00:00:00,CUST-693092,response_slow,Sample complaint description 4445,low,closed,AGT-006,44,2025-12-17 20:00:00,website
TKT-004462,2025-12-16 00:00:00,CUST-286122,cs_lambat,Sample complaint description 4462,medium,closed,AGT-031,65,2025-12-18 17:00:00,phone
TKT-004554,2025-12-16 00:00:00,CUST-467819,response_slow,Sample complaint description 4554,medium,closed,AGT-013,32,2025-12-17 08:00:00,phone
TKT-004645,2025-12-16 00:00:00,CUST-897082,STOCK_INACCURATE,Sample complaint description 4645,low,closed,AGT-009,64,2025-12-18 16:00:00,website
TKT-004969,2025-12-16 00:00:00,CUST-109829,CS_LAMBAT,Sample complaint description 4969,low,closed,AGT-042,24,2025-12-17 00:00:00,apps
TKT-000027,2025-12-17 00:00:00,CUST-387333,cs_lambat,Sample complaint description 27,low,open,AGT-011,51,,whatsapp
TKT-000204,2025-12-17 00:00:00,CUST-669847,stok_tidak_akurat_apps,Sample complaint description 204,high,closed,AGT-016,59,2025-12-19 11:00:00,apps
TKT-000270,2025-12-17 00:00:00,CUST-733998,slow_response,Sample complaint description 270,low,closed,AGT-003,9,2025-12-17 09:00:00,whatsapp
TKT-001075,2025-12-17 00:00:00,CUST-283547,stock_issue,Sample complaint description 1075,low,closed,AGT-013,65,2025-12-19 17:00:00,apps
TKT-001132,2025-12-17 00:00:00,CUST-650297,stok_tidak_akurat_apps,Sample complaint description 1132,low,closed,AGT-005,32,2025-12-18 08:00:00,phone
TKT-001329,2025-12-17 00:00:00,CUST-230092,pengiriman_lambat,Sample complaint description 1329,medium,closed,AGT-016,38,2025-12-18 14:00:00,phone
TKT-001690,2025-12-17 00:00:00,CUST-452515,error_pembayaran,Sample complaint description 1690,high,closed,AGT-002,68,2025-12-19 20:00:00,apps
TKT-001700,2025-12-17 00:00:00,CUST-903943,stok_kosong_apps,Sample complaint description 1700,low,closed,AGT-038,66,2025-12-19 18:00:00,phone
TKT-001731,2025-12-17 00:00:00,CUST-917010,slow_response,Sample complaint description 1731,high,closed,AGT-042,26,2025-12-18 02:00:00,apps
TKT-002250,2025-12-17 00:00:00,CUST-461456,response_slow,Sample complaint description 2250,medium,closed,AGT-020,11,2025-12-17 11:00:00,apps
TKT-002630,2025-12-17 00:00:00,CUST-714624,STOCK_INACCURATE,Sample complaint description 2630,low,pending,AGT-016,9,,website
TKT-002813,2025-12-17 00:00:00,CUST-285629,response_slow,Sample complaint description 2813,medium,closed,AGT-026,16,2025-12-17 16:00:00,apps
TKT-002957,2025-12-17 00:00:00,CUST-376344,error_pembayaran,Sample complaint description 2957,high,pending,AGT-036,66,,website
TKT-003027,2025-12-17 00:00:00,CUST-549777,response_slow,Sample complaint description 3027,medium,closed,AGT-037,64,2025-12-19 16:00:00,whatsapp
TKT-003327,2025-12-17 00:00:00,CUST-746282,stock_issue,Sample complaint description 3327,low,closed,AGT-005,47,2025-12-18 23:00:00,phone
TKT-003662,2025-12-17 00:00:00,CUST-141352,stok_kosong_apps,Sample complaint description 3662,medium,closed,AGT-029,25,2025-12-18 01:00:00,whatsapp
TKT-004065,2025-12-17 00:00:00,CUST-579097,CS_LAMBAT,Sample complaint description 4065,medium,closed,AGT-015,39,2025-12-18 15:00:00,phone
TKT-004260,2025-12-17 00:00:00,CUST-862934,stock_issue,Sample complaint description 4260,low,closed,AGT-009,53,2025-12-19 05:00:00,website
TKT-004316,2025-12-17 00:00:00,CUST-939869,stok_tidak_akurat_apps,Sample complaint description 4316,low,closed,AGT-044,30,2025-12-18 06:00:00,whatsapp
TKT-004479,2025-12-17 00:00:00,CUST-537318,cs_lambat,Sample complaint description 4479,high,closed,AGT-023,44,2025-12-18 20:00:00,website
TKT-004482,2025-12-17 00:00:00,CUST-685292,pengiriman_lambat,Sample complaint description 4482,medium,closed,AGT-003,20,2025-12-17 20:00:00,apps
TKT-004726,2025-12-17 00:00:00,CUST-860688,error_pembayaran,Sample complaint description 4726,medium,closed,AGT-044,34,2025-12-18 10:00:00,apps
TKT-004810,2025-12-17 00:00:00,CUST-922954,stok_kosong_apps,Sample complaint description 4810,medium,escalated,AGT-036,54,,apps
TKT-000130,2025-12-18 00:00:00,CUST-205355,pengiriman_lambat,Sample complaint description 130,medium,closed,AGT-042,40,2025-12-19 16:00:00,website
TKT-000211,2025-12-18 00:00:00,CUST-879238,cs_lambat,Sample complaint description 211,low,closed,AGT-026,64,2025-12-20 16:00:00,whatsapp
TKT-000226,2025-12-18 00:00:00,CUST-157391,response_slow,Sample complaint description 226,low,pending,AGT-039,35,,whatsapp
TKT-000278,2025-12-18 00:00:00,CUST-126184,cs_lambat,Sample complaint description 278,medium,open,AGT-007,65,,website
TKT-000449,2025-12-18 00:00:00,CUST-240239,slow_response,Sample complaint description 449,medium,closed,AGT-037,22,2025-12-18 22:00:00,website
TKT-000959,2025-12-18 00:00:00,CUST-637068,stock_issue,Sample complaint description 959,low,closed,AGT-044,48,2025-12-20 00:00:00,phone
TKT-001067,2025-12-18 00:00:00,CUST-425786,response_slow,Sample complaint description 1067,low,escalated,AGT-001,53,,phone
TKT-001095,2025-12-18 00:00:00,CUST-135306,stok_tidak_akurat_apps,Sample complaint description 1095,medium,closed,AGT-032,70,2025-12-20 22:00:00,phone
TKT-001179,2025-12-18 00:00:00,CUST-729407,stock_issue,Sample complaint description 1179,low,closed,AGT-041,43,2025-12-19 19:00:00,apps
TKT-001238,2025-12-18 00:00:00,CUST-737603,CS_LAMBAT,Sample complaint description 1238,medium,closed,AGT-021,12,2025-12-18 12:00:00,phone
TKT-001269,2025-12-18 00:00:00,CUST-931635,CS_LAMBAT,Sample complaint description 1269,high,closed,AGT-008,61,2025-12-20 13:00:00,phone
TKT-001510,2025-12-18 00:00:00,CUST-948434,stock_issue,Sample complaint description 1510,medium,closed,AGT-012,47,2025-12-19 23:00:00,website
TKT-001900,2025-12-18 00:00:00,CUST-698009,stock_issue,Sample complaint description 1900,low,closed,AGT-022,16,2025-12-18 16:00:00,whatsapp
TKT-001965,2025-12-18 00:00:00,CUST-866199,stock_issue,Sample complaint description 1965,low,escalated,AGT-011,15,,website
TKT-002553,2025-12-18 00:00:00,CUST-942751,slow_response,Sample complaint description 2553,medium,open,AGT-045,39,,apps
TKT-002634,2025-12-18 00:00:00,CUST-854530,STOCK_INACCURATE,Sample complaint description 2634,low,closed,AGT-018,72,2025-12-21 00:00:00,whatsapp
TKT-002659,2025-12-18 00:00:00,CUST-778940,pengiriman_lambat,Sample complaint description 2659,medium,closed,AGT-007,46,2025-12-19 22:00:00,website
TKT-002884,2025-12-18 00:00:00,CUST-432906,STOCK_INACCURATE,Sample complaint description 2884,medium,closed,AGT-006,65,2025-12-20 17:00:00,whatsapp
TKT-003276,2025-12-18 00:00:00,CUST-177927,stok_tidak_akurat_apps,Sample complaint description 3276,low,closed,AGT-020,33,2025-12-19 09:00:00,phone
TKT-003769,2025-12-18 00:00:00,CUST-553599,response_slow,Sample complaint description 3769,low,closed,AGT-024,8,2025-12-18 08:00:00,apps
TKT-003805,2025-12-18 00:00:00,CUST-776508,stock_issue,Sample complaint description 3805,high,closed,AGT-023,30,2025-12-19 06:00:00,website
TKT-004015,2025-12-18 00:00:00,CUST-920104,error_pembayaran,Sample complaint description 4015,low,escalated,AGT-009,51,,whatsapp
TKT-004054,2025-12-18 00:00:00,CUST-959015,error_pembayaran,Sample complaint description 4054,high,closed,AGT-038,14,2025-12-18 14:00:00,whatsapp
TKT-004069,2025-12-18 00:00:00,CUST-161111,STOCK_INACCURATE,Sample complaint description 4069,low,open,AGT-018,25,,website
TKT-004256,2025-12-18 00:00:00,CUST-706929,STOCK_INACCURATE,Sample complaint description 4256,high,closed,AGT-038,17,2025-12-18 17:00:00,whatsapp
TKT-004438,2025-12-18 00:00:00,CUST-988244,stok_kosong_apps,Sample complaint description 4438,low,pending,AGT-029,31,,phone
TKT-004640,2025-12-18 00:00:00,CUST-139863,error_pembayaran,Sample complaint description 4640,low,pending,AGT-024,23,,phone
TKT-004737,2025-12-18 00:00:00,CUST-674904,stok_tidak_akurat_apps,Sample complaint description 4737,high,closed,AGT-042,62,2025-12-20 14:00:00,whatsapp
TKT-004923,2025-12-18 00:00:00,CUST-412297,STOCK_INACCURATE,Sample complaint description 4923,low,closed,AGT-025,19,2025-12-18 19:00:00,apps
TKT-000120,2025-12-19 00:00:00,CUST-138348,error_pembayaran,Sample complaint description 120,high,closed,AGT-035,29,2025-12-20 05:00:00,apps
TKT-000174,2025-12-19 00:00:00,CUST-308229,STOCK_INACCURATE,Sample complaint description 174,medium,closed,AGT-023,13,2025-12-19 13:00:00,whatsapp
TKT-000361,2025-12-19 00:00:00,CUST-902222,STOCK_INACCURATE,Sample complaint description 361,low,closed,AGT-035,72,2025-12-22 00:00:00,whatsapp
TKT-000664,2025-12-19 00:00:00,CUST-619690,stock_issue,Sample complaint description 664,medium,closed,AGT-002,44,2025-12-20 20:00:00,apps
TKT-000785,2025-12-19 00:00:00,CUST-682088,error_pembayaran,Sample complaint description 785,medium,closed,AGT-008,70,2025-12-21 22:00:00,whatsapp
TKT-001433,2025-12-19 00:00:00,CUST-905580,slow_response,Sample complaint description 1433,low,closed,AGT-007,63,2025-12-21 15:00:00,phone
TKT-001439,2025-12-19 00:00:00,CUST-394029,STOCK_INACCURATE,Sample complaint description 1439,medium,closed,AGT-016,42,2025-12-20 18:00:00,whatsapp
TKT-001629,2025-12-19 00:00:00,CUST-635497,pengiriman_lambat,Sample complaint description 1629,low,closed,AGT-003,39,2025-12-20 15:00:00,whatsapp
TKT-001664,2025-12-19 00:00:00,CUST-708025,slow_response,Sample complaint description 1664,medium,closed,AGT-001,62,2025-12-21 14:00:00,phone
TKT-001964,2025-12-19 00:00:00,CUST-854618,slow_response,Sample complaint description 1964,low,closed,AGT-034,61,2025-12-21 13:00:00,phone
TKT-002029,2025-12-19 00:00:00,CUST-757552,CS_LAMBAT,Sample complaint description 2029,low,closed,AGT-016,36,2025-12-20 12:00:00,whatsapp
TKT-002065,2025-12-19 00:00:00,CUST-457828,stok_tidak_akurat_apps,Sample complaint description 2065,medium,closed,AGT-002,52,2025-12-21 04:00:00,apps
TKT-002143,2025-12-19 00:00:00,CUST-589507,stock_issue,Sample complaint description 2143,medium,closed,AGT-010,12,2025-12-19 12:00:00,whatsapp
TKT-002838,2025-12-19 00:00:00,CUST-520333,obat_salah,Sample complaint description 2838,low,open,AGT-003,59,,whatsapp
TKT-003536,2025-12-19 00:00:00,CUST-896845,stok_tidak_akurat_apps,Sample complaint description 3536,medium,closed,AGT-028,70,2025-12-21 22:00:00,whatsapp
TKT-003685,2025-12-19 00:00:00,CUST-755948,promo_tidak_berlaku,Sample complaint description 3685,low,closed,AGT-012,38,2025-12-20 14:00:00,website
TKT-003807,2025-12-19 00:00:00,CUST-607114,STOCK_INACCURATE,Sample complaint description 3807,high,closed,AGT-019,46,2025-12-20 22:00:00,website
TKT-003871,2025-12-19 00:00:00,CUST-740580,stok_tidak_akurat_apps,Sample complaint description 3871,low,closed,AGT-014,67,2025-12-21 19:00:00,apps
TKT-003984,2025-12-19 00:00:00,CUST-656784,CS_LAMBAT,Sample complaint description 3984,medium,closed,AGT-011,61,2025-12-21 13:00:00,phone
TKT-004047,2025-12-19 00:00:00,CUST-508409,error_pembayaran,Sample complaint description 4047,low,closed,AGT-031,13,2025-12-19 13:00:00,apps
TKT-004172,2025-12-19 00:00:00,CUST-530944,stok_kosong_apps,Sample complaint description 4172,low,closed,AGT-024,50,2025-12-21 02:00:00,website
TKT-004250,2025-12-19 00:00:00,CUST-834544,cs_lambat,Sample complaint description 4250,medium,closed,AGT-016,12,2025-12-19 12:00:00,whatsapp
TKT-004791,2025-12-19 00:00:00,CUST-363425,error_pembayaran,Sample complaint description 4791,high,closed,AGT-015,11,2025-12-19 11:00:00,whatsapp
TKT-004877,2025-12-19 00:00:00,CUST-672453,slow_response,Sample complaint description 4877,medium,closed,AGT-035,12,2025-12-19 12:00:00,whatsapp
TKT-000177,2025-12-20 00:00:00,CUST-471496,error_pembayaran,Sample complaint description 177,low,open,AGT-012,30,,website
TKT-000451,2025-12-20 00:00:00,CUST-818217,CS_LAMBAT,Sample complaint description 451,low,closed,AGT-016,12,2025-12-20 12:00:00,apps
TKT-000676,2025-12-20 00:00:00,CUST-348934,stok_kosong_apps,Sample complaint description 676,medium,closed,AGT-019,70,2025-12-22 22:00:00,website
TKT-000686,2025-12-20 00:00:00,CUST-668004,STOCK_INACCURATE,Sample complaint description 686,low,escalated,AGT-030,34,,whatsapp
TKT-000869,2025-12-20 00:00:00,CUST-906951,error_pembayaran,Sample complaint description 869,medium,closed,AGT-023,26,2025-12-21 02:00:00,website
TKT-000881,2025-12-20 00:00:00,CUST-529591,error_pembayaran,Sample complaint description 881,low,closed,AGT-029,24,2025-12-21 00:00:00,apps
TKT-000906,2025-12-20 00:00:00,CUST-815137,stok_tidak_akurat_apps,Sample complaint description 906,low,closed,AGT-013,29,2025-12-21 05:00:00,phone
TKT-000921,2025-12-20 00:00:00,CUST-642520,error_pembayaran,Sample complaint description 921,low,closed,AGT-014,13,2025-12-20 13:00:00,phone
TKT-001100,2025-12-20 00:00:00,CUST-897138,STOCK_INACCURATE,Sample complaint description 1100,medium,closed,AGT-005,32,2025-12-21 08:00:00,phone
TKT-001265,2025-12-20 00:00:00,CUST-795423,stok_tidak_akurat_apps,Sample complaint description 1265,high,closed,AGT-019,40,2025-12-21 16:00:00,website
TKT-001560,2025-12-20 00:00:00,CUST-757339,CS_LAMBAT,Sample complaint description 1560,high,closed,AGT-007,11,2025-12-20 11:00:00,phone
TKT-001762,2025-12-20 00:00:00,CUST-487860,stok_tidak_akurat_apps,Sample complaint description 1762,medium,closed,AGT-004,34,2025-12-21 10:00:00,whatsapp
TKT-002097,2025-12-20 00:00:00,CUST-510542,stok_tidak_akurat_apps,Sample complaint description 2097,medium,closed,AGT-039,65,2025-12-22 17:00:00,phone
TKT-002115,2025-12-20 00:00:00,CUST-876591,stok_kosong_apps,Sample complaint description 2115,high,closed,AGT-017,38,2025-12-21 14:00:00,apps
TKT-002454,2025-12-20 00:00:00,CUST-905408,error_pembayaran,Sample complaint description 2454,low,closed,AGT-033,53,2025-12-22 05:00:00,whatsapp
TKT-002477,2025-12-20 00:00:00,CUST-355061,slow_response,Sample complaint description 2477,high,closed,AGT-008,11,2025-12-20 11:00:00,apps
TKT-002542,2025-12-20 00:00:00,CUST-830971,response_slow,Sample complaint description 2542,medium,open,AGT-021,20,,whatsapp
TKT-002578,2025-12-20 00:00:00,CUST-607871,error_pembayaran,Sample complaint description 2578,low,closed,AGT-021,33,2025-12-21 09:00:00,website
TKT-002769,2025-12-20 00:00:00,CUST-495803,stok_tidak_akurat_apps,Sample complaint description 2769,low,escalated,AGT-017,10,,website
TKT-002943,2025-12-20 00:00:00,CUST-750902,cs_lambat,Sample complaint description 2943,low,closed,AGT-030,31,2025-12-21 07:00:00,whatsapp
TKT-003074,2025-12-20 00:00:00,CUST-231426,stock_issue,Sample complaint description 3074,low,closed,AGT-038,23,2025-12-20 23:00:00,phone
TKT-003314,2025-12-20 00:00:00,CUST-565749,pengiriman_lambat,Sample complaint description 3314,low,closed,AGT-045,42,2025-12-21 18:00:00,whatsapp
TKT-003435,2025-12-20 00:00:00,CUST-656159,stock_issue,Sample complaint description 3435,medium,closed,AGT-037,39,2025-12-21 15:00:00,apps
TKT-003708,2025-12-20 00:00:00,CUST-938843,obat_salah,Sample complaint description 3708,high,escalated,AGT-038,34,,whatsapp
TKT-003901,2025-12-20 00:00:00,CUST-691422,cs_lambat,Sample complaint description 3901,low,closed,AGT-021,34,2025-12-21 10:00:00,apps
TKT-003962,2025-12-20 00:00:00,CUST-627729,pengiriman_lambat,Sample complaint description 3962,low,closed,AGT-007,19,2025-12-20 19:00:00,phone
TKT-004170,2025-12-20 00:00:00,CUST-729168,response_slow,Sample complaint description 4170,medium,closed,AGT-007,28,2025-12-21 04:00:00,whatsapp
TKT-004527,2025-12-20 00:00:00,CUST-499962,obat_salah,Sample complaint description 4527,medium,closed,AGT-037,43,2025-12-21 19:00:00,apps
